,alpha,beta,m_connections,index_cases,graph,rmse
4325,0.12,0.31,100,3,barabasi_albert_graph_100,301.6418405990787
4324,0.12,0.32,100,3,barabasi_albert_graph_100,302.1995392757268
4326,0.12,0.3,100,3,barabasi_albert_graph_100,302.2232618446171
4349,0.12,0.07,100,3,barabasi_albert_graph_100,303.0942986038402
4327,0.12,0.29,100,3,barabasi_albert_graph_100,303.660311228492
4330,0.12,0.26,100,3,barabasi_albert_graph_100,304.44725449448674
4328,0.12,0.28,100,3,barabasi_albert_graph_100,304.9673753043102
4329,0.12,0.27,100,3,barabasi_albert_graph_100,304.97390808950297
4452,0.1,0.03,100,3,barabasi_albert_graph_100,305.36089619182894
4331,0.12,0.25,100,3,barabasi_albert_graph_100,305.4416348628528
4348,0.12,0.08,100,3,barabasi_albert_graph_100,306.02927210418187
4334,0.12,0.22,100,3,barabasi_albert_graph_100,306.16861870041987
4336,0.12,0.2,100,3,barabasi_albert_graph_100,306.52061042511417
4347,0.12,0.09,100,3,barabasi_albert_graph_100,306.99580302818975
4332,0.12,0.24,100,3,barabasi_albert_graph_100,307.028901170307
4335,0.12,0.21,100,3,barabasi_albert_graph_100,308.2401785820721
4337,0.12,0.19,100,3,barabasi_albert_graph_100,308.42185146571325
4333,0.12,0.23,100,3,barabasi_albert_graph_100,308.52737068457714
4340,0.12,0.16,100,3,barabasi_albert_graph_100,309.52224972838883
4356,0.1,0.99,100,3,barabasi_albert_graph_100,310.10785964787254
4357,0.1,0.98,100,3,barabasi_albert_graph_100,310.1544652390036
4342,0.12,0.14,100,3,barabasi_albert_graph_100,310.1950874976783
4360,0.1,0.9500000000000001,100,3,barabasi_albert_graph_100,310.40135308983434
4359,0.1,0.96,100,3,barabasi_albert_graph_100,310.40467383475647
4345,0.12,0.11,100,3,barabasi_albert_graph_100,310.6078655698309
4358,0.1,0.97,100,3,barabasi_albert_graph_100,310.6460513683849
4361,0.1,0.9400000000000001,100,3,barabasi_albert_graph_100,310.7861124508425
4341,0.12,0.15,100,3,barabasi_albert_graph_100,311.04056129262426
4338,0.12,0.18,100,3,barabasi_albert_graph_100,311.06474715576
4363,0.1,0.92,100,3,barabasi_albert_graph_100,311.2460441515683
4373,0.1,0.8200000000000001,100,3,barabasi_albert_graph_100,311.3449607997287
4364,0.1,0.91,100,3,barabasi_albert_graph_100,311.41946730316107
4365,0.1,0.9,100,3,barabasi_albert_graph_100,311.42797660997735
4372,0.1,0.8300000000000001,100,3,barabasi_albert_graph_100,311.48593004401437
4367,0.1,0.88,100,3,barabasi_albert_graph_100,311.5589091105466
4362,0.1,0.93,100,3,barabasi_albert_graph_100,311.572710368148
4374,0.1,0.81,100,3,barabasi_albert_graph_100,311.6951913451542
4369,0.1,0.86,100,3,barabasi_albert_graph_100,311.7084559944782
4344,0.12,0.12,100,3,barabasi_albert_graph_100,311.73097375782214
4366,0.1,0.89,100,3,barabasi_albert_graph_100,311.7879210173282
4370,0.1,0.85,100,3,barabasi_albert_graph_100,311.8550945551475
4368,0.1,0.87,100,3,barabasi_albert_graph_100,311.9098982324617
4371,0.1,0.84,100,3,barabasi_albert_graph_100,312.09310740916357
4378,0.1,0.77,100,3,barabasi_albert_graph_100,312.27597508515544
4377,0.1,0.78,100,3,barabasi_albert_graph_100,312.53953596059097
4376,0.1,0.79,100,3,barabasi_albert_graph_100,312.62642980942064
4339,0.12,0.17,100,3,barabasi_albert_graph_100,312.71617753532945
4375,0.1,0.8,100,3,barabasi_albert_graph_100,312.82067854136005
4379,0.1,0.76,100,3,barabasi_albert_graph_100,312.87925909083646
4380,0.1,0.75,100,3,barabasi_albert_graph_100,313.1955889265954
4383,0.1,0.72,100,3,barabasi_albert_graph_100,313.29203628563556
4343,0.12,0.13,100,3,barabasi_albert_graph_100,313.3479020071902
4346,0.12,0.1,100,3,barabasi_albert_graph_100,313.43244886258987
4381,0.1,0.74,100,3,barabasi_albert_graph_100,313.4917861762888
4382,0.1,0.73,100,3,barabasi_albert_graph_100,313.6441270955643
4553,0.08,0.01,100,3,barabasi_albert_graph_100,313.84772152700475
4387,0.1,0.68,100,3,barabasi_albert_graph_100,314.145838253999
4451,0.1,0.04,100,3,barabasi_albert_graph_100,314.2535845215061
4384,0.1,0.71,100,3,barabasi_albert_graph_100,314.2563872430868
4385,0.1,0.7000000000000001,100,3,barabasi_albert_graph_100,314.72181855874413
4386,0.1,0.6900000000000001,100,3,barabasi_albert_graph_100,315.197788941874
4389,0.1,0.66,100,3,barabasi_albert_graph_100,316.08619807796833
4388,0.1,0.67,100,3,barabasi_albert_graph_100,316.2036953026908
4390,0.1,0.65,100,3,barabasi_albert_graph_100,316.96494589004146
4391,0.1,0.64,100,3,barabasi_albert_graph_100,317.5037734482004
4392,0.1,0.63,100,3,barabasi_albert_graph_100,317.82314869460635
4450,0.1,0.05,100,3,barabasi_albert_graph_100,318.24396785630216
4397,0.1,0.58,100,3,barabasi_albert_graph_100,318.57560387546215
4395,0.1,0.6,100,3,barabasi_albert_graph_100,318.62764620019544
4398,0.1,0.5700000000000001,100,3,barabasi_albert_graph_100,318.73364814769474
4394,0.1,0.61,100,3,barabasi_albert_graph_100,319.0767571025456
4393,0.1,0.62,100,3,barabasi_albert_graph_100,319.1531462624656
4396,0.1,0.59,100,3,barabasi_albert_graph_100,319.2336617107143
4399,0.1,0.56,100,3,barabasi_albert_graph_100,319.34688157116983
4400,0.1,0.55,100,3,barabasi_albert_graph_100,320.2461913542815
4402,0.1,0.53,100,3,barabasi_albert_graph_100,320.8602259791397
4403,0.1,0.52,100,3,barabasi_albert_graph_100,320.97638302769013
4449,0.1,0.06,100,3,barabasi_albert_graph_100,321.126239255626
4401,0.1,0.54,100,3,barabasi_albert_graph_100,321.4968955466815
4404,0.1,0.51,100,3,barabasi_albert_graph_100,321.61690062748687
4405,0.1,0.5,100,3,barabasi_albert_graph_100,322.3095144064523
4407,0.1,0.48,100,3,barabasi_albert_graph_100,322.82255187641397
4406,0.1,0.49,100,3,barabasi_albert_graph_100,322.94224299043367
4408,0.1,0.47000000000000003,100,3,barabasi_albert_graph_100,323.6108655587638
4409,0.1,0.46,100,3,barabasi_albert_graph_100,323.80683938232255
4410,0.1,0.45,100,3,barabasi_albert_graph_100,324.31542101431484
4552,0.08,0.02,100,3,barabasi_albert_graph_100,324.6394805129104
4413,0.1,0.42,100,3,barabasi_albert_graph_100,325.0050650492886
4411,0.1,0.44,100,3,barabasi_albert_graph_100,325.3947070629997
4415,0.1,0.4,100,3,barabasi_albert_graph_100,325.55254804479955
4412,0.1,0.43,100,3,barabasi_albert_graph_100,325.6083300767728
4414,0.1,0.41000000000000003,100,3,barabasi_albert_graph_100,326.18548286330775
4417,0.1,0.38,100,3,barabasi_albert_graph_100,327.30522099763044
4416,0.1,0.39,100,3,barabasi_albert_graph_100,327.50261302539485
4418,0.1,0.37,100,3,barabasi_albert_graph_100,327.5903985631588
4448,0.1,0.07,100,3,barabasi_albert_graph_100,328.3022294261095
4419,0.1,0.36,100,3,barabasi_albert_graph_100,328.6601822317626
4424,0.1,0.31,100,3,barabasi_albert_graph_100,330.0800602184963
4420,0.1,0.35000000000000003,100,3,barabasi_albert_graph_100,330.26924913330475
4427,0.1,0.28,100,3,barabasi_albert_graph_100,330.3308481367873
4425,0.1,0.3,100,3,barabasi_albert_graph_100,330.37510150177434
4421,0.1,0.34,100,3,barabasi_albert_graph_100,330.90501774562256
4422,0.1,0.33,100,3,barabasi_albert_graph_100,331.3369537541458
4447,0.1,0.08,100,3,barabasi_albert_graph_100,331.3584394347236
4423,0.1,0.32,100,3,barabasi_albert_graph_100,331.6503603774034
4426,0.1,0.29,100,3,barabasi_albert_graph_100,331.7570473426879
4433,0.1,0.22,100,3,barabasi_albert_graph_100,332.73341142260284
4432,0.1,0.23,100,3,barabasi_albert_graph_100,333.2802470548218
4430,0.1,0.25,100,3,barabasi_albert_graph_100,333.30427309222796
4434,0.1,0.21,100,3,barabasi_albert_graph_100,334.07527940225134
4431,0.1,0.24,100,3,barabasi_albert_graph_100,334.40690322282063
4428,0.1,0.27,100,3,barabasi_albert_graph_100,335.0050516266652
4435,0.1,0.2,100,3,barabasi_albert_graph_100,335.0135129306784
4429,0.1,0.26,100,3,barabasi_albert_graph_100,335.04026164489085
4443,0.1,0.12,100,3,barabasi_albert_graph_100,336.4892614585539
4439,0.1,0.16,100,3,barabasi_albert_graph_100,336.58554747527523
4438,0.1,0.17,100,3,barabasi_albert_graph_100,337.1091012622563
4436,0.1,0.19,100,3,barabasi_albert_graph_100,337.5200165004463
4440,0.1,0.15,100,3,barabasi_albert_graph_100,337.5285628939139
4437,0.1,0.18,100,3,barabasi_albert_graph_100,338.0413834474663
4444,0.1,0.11,100,3,barabasi_albert_graph_100,339.14740385039295
4442,0.1,0.13,100,3,barabasi_albert_graph_100,339.28774944444564
4441,0.1,0.14,100,3,barabasi_albert_graph_100,339.4192778170476
4446,0.1,0.09,100,3,barabasi_albert_graph_100,340.0584338926745
4445,0.1,0.1,100,3,barabasi_albert_graph_100,340.3110455044145
4551,0.08,0.03,100,3,barabasi_albert_graph_100,341.6318193611362
4456,0.08,0.98,100,3,barabasi_albert_graph_100,347.461021610283
4455,0.08,0.99,100,3,barabasi_albert_graph_100,347.55566239314595
4457,0.08,0.97,100,3,barabasi_albert_graph_100,347.61404326770673
4458,0.08,0.96,100,3,barabasi_albert_graph_100,347.8891291113394
4459,0.08,0.9500000000000001,100,3,barabasi_albert_graph_100,347.9474208731941
4461,0.08,0.93,100,3,barabasi_albert_graph_100,348.2160580400092
4464,0.08,0.9,100,3,barabasi_albert_graph_100,348.4493341384633
4460,0.08,0.9400000000000001,100,3,barabasi_albert_graph_100,348.5381228458704
4463,0.08,0.91,100,3,barabasi_albert_graph_100,348.7291984422209
4465,0.08,0.89,100,3,barabasi_albert_graph_100,348.81893032610225
4462,0.08,0.92,100,3,barabasi_albert_graph_100,348.8448299525383
4466,0.08,0.88,100,3,barabasi_albert_graph_100,348.84954879189354
4467,0.08,0.87,100,3,barabasi_albert_graph_100,349.5115272667093
4470,0.08,0.84,100,3,barabasi_albert_graph_100,349.72585967165327
4468,0.08,0.86,100,3,barabasi_albert_graph_100,349.84820884316275
4469,0.08,0.85,100,3,barabasi_albert_graph_100,349.8945555449527
4472,0.08,0.8200000000000001,100,3,barabasi_albert_graph_100,349.8962373662754
4471,0.08,0.8300000000000001,100,3,barabasi_albert_graph_100,350.25530249102144
4473,0.08,0.81,100,3,barabasi_albert_graph_100,350.27461753930686
4474,0.08,0.8,100,3,barabasi_albert_graph_100,350.54998546240495
4475,0.08,0.79,100,3,barabasi_albert_graph_100,350.5536829294261
4478,0.08,0.76,100,3,barabasi_albert_graph_100,351.6732530674986
4477,0.08,0.77,100,3,barabasi_albert_graph_100,351.8399876692201
4476,0.08,0.78,100,3,barabasi_albert_graph_100,352.18623788252455
4550,0.08,0.04,100,3,barabasi_albert_graph_100,352.23400220264415
4479,0.08,0.75,100,3,barabasi_albert_graph_100,352.50046372037144
4482,0.08,0.72,100,3,barabasi_albert_graph_100,352.9362875604081
4480,0.08,0.74,100,3,barabasi_albert_graph_100,353.14833449111177
4486,0.08,0.68,100,3,barabasi_albert_graph_100,353.52612785609364
4481,0.08,0.73,100,3,barabasi_albert_graph_100,353.5598741590802
4485,0.08,0.6900000000000001,100,3,barabasi_albert_graph_100,353.6713598373931
4488,0.08,0.66,100,3,barabasi_albert_graph_100,353.75929452318064
4487,0.08,0.67,100,3,barabasi_albert_graph_100,353.83810944033104
4484,0.08,0.7000000000000001,100,3,barabasi_albert_graph_100,353.9319686910727
4483,0.08,0.71,100,3,barabasi_albert_graph_100,354.34355341413203
4489,0.08,0.65,100,3,barabasi_albert_graph_100,354.81606285727605
4549,0.08,0.05,100,3,barabasi_albert_graph_100,355.2300121589694
4491,0.08,0.63,100,3,barabasi_albert_graph_100,355.84570986702823
4490,0.08,0.64,100,3,barabasi_albert_graph_100,355.92881742972577
4495,0.08,0.59,100,3,barabasi_albert_graph_100,356.32207772873556
4492,0.08,0.62,100,3,barabasi_albert_graph_100,356.585710917823
4496,0.08,0.58,100,3,barabasi_albert_graph_100,356.65378601232186
4494,0.08,0.6,100,3,barabasi_albert_graph_100,356.76754983516173
4499,0.08,0.55,100,3,barabasi_albert_graph_100,356.9144586161098
4497,0.08,0.5700000000000001,100,3,barabasi_albert_graph_100,356.91876903898975
4493,0.08,0.61,100,3,barabasi_albert_graph_100,357.0909063314486
4498,0.08,0.56,100,3,barabasi_albert_graph_100,357.1138797035521
4500,0.08,0.54,100,3,barabasi_albert_graph_100,357.78039031269964
4652,0.06,0.01,100,3,barabasi_albert_graph_100,357.91159200605347
4501,0.08,0.53,100,3,barabasi_albert_graph_100,358.8451669538742
4502,0.08,0.52,100,3,barabasi_albert_graph_100,359.2284359996703
4548,0.08,0.06,100,3,barabasi_albert_graph_100,359.4487125071906
4505,0.08,0.49,100,3,barabasi_albert_graph_100,359.65081355713306
4503,0.08,0.51,100,3,barabasi_albert_graph_100,359.800275794139
4504,0.08,0.5,100,3,barabasi_albert_graph_100,360.21999688224713
4509,0.08,0.45,100,3,barabasi_albert_graph_100,360.48496181159584
4506,0.08,0.48,100,3,barabasi_albert_graph_100,360.7992943025676
4507,0.08,0.47000000000000003,100,3,barabasi_albert_graph_100,361.25527943972935
4508,0.08,0.46,100,3,barabasi_albert_graph_100,361.3104993258249
4511,0.08,0.43,100,3,barabasi_albert_graph_100,361.5469327976447
4517,0.08,0.37,100,3,barabasi_albert_graph_100,361.67524744635847
4512,0.08,0.42,100,3,barabasi_albert_graph_100,361.90370584962557
4514,0.08,0.4,100,3,barabasi_albert_graph_100,362.5447558578113
4510,0.08,0.44,100,3,barabasi_albert_graph_100,362.64483578713333
4516,0.08,0.38,100,3,barabasi_albert_graph_100,362.8306873630009
4513,0.08,0.41000000000000003,100,3,barabasi_albert_graph_100,362.8970186621077
4515,0.08,0.39,100,3,barabasi_albert_graph_100,363.040779654721
4520,0.08,0.34,100,3,barabasi_albert_graph_100,363.0779318760431
4547,0.08,0.07,100,3,barabasi_albert_graph_100,363.7099013055491
4519,0.08,0.35000000000000003,100,3,barabasi_albert_graph_100,363.8123671091164
4518,0.08,0.36,100,3,barabasi_albert_graph_100,363.8458464789725
4521,0.08,0.33,100,3,barabasi_albert_graph_100,364.85338467347714
4528,0.08,0.26,100,3,barabasi_albert_graph_100,365.4026335638327
4529,0.08,0.25,100,3,barabasi_albert_graph_100,365.5585610247167
4522,0.08,0.32,100,3,barabasi_albert_graph_100,365.67515007806503
4527,0.08,0.27,100,3,barabasi_albert_graph_100,365.8975056151444
4526,0.08,0.28,100,3,barabasi_albert_graph_100,366.19581773018234
4523,0.08,0.31,100,3,barabasi_albert_graph_100,367.30114452480376
4530,0.08,0.24,100,3,barabasi_albert_graph_100,367.3881410087241
4524,0.08,0.3,100,3,barabasi_albert_graph_100,367.69897805343226
4525,0.08,0.29,100,3,barabasi_albert_graph_100,367.92710398413686
4546,0.08,0.08,100,3,barabasi_albert_graph_100,368.9498819414575
4532,0.08,0.22,100,3,barabasi_albert_graph_100,368.97166870600284
4531,0.08,0.23,100,3,barabasi_albert_graph_100,369.1350492914275
4537,0.08,0.17,100,3,barabasi_albert_graph_100,369.93625230467853
4535,0.08,0.19,100,3,barabasi_albert_graph_100,370.3225517136275
4651,0.06,0.02,100,3,barabasi_albert_graph_100,370.526963619695
4545,0.08,0.09,100,3,barabasi_albert_graph_100,370.7869282402579
4533,0.08,0.21,100,3,barabasi_albert_graph_100,370.858753954407
4544,0.08,0.1,100,3,barabasi_albert_graph_100,370.872152966698
4534,0.08,0.2,100,3,barabasi_albert_graph_100,371.0746037368517
4536,0.08,0.18,100,3,barabasi_albert_graph_100,371.282631303556
4540,0.08,0.14,100,3,barabasi_albert_graph_100,371.6863131521194
4541,0.08,0.13,100,3,barabasi_albert_graph_100,371.83322357455654
4538,0.08,0.16,100,3,barabasi_albert_graph_100,372.0916553753927
4539,0.08,0.15,100,3,barabasi_albert_graph_100,374.9563154042594
4543,0.08,0.11,100,3,barabasi_albert_graph_100,375.84269418099746
4542,0.08,0.12,100,3,barabasi_albert_graph_100,376.83229283472633
4650,0.06,0.03,100,3,barabasi_albert_graph_100,385.92583982697226
4554,0.06,0.99,100,3,barabasi_albert_graph_100,396.4110143622302
4555,0.06,0.98,100,3,barabasi_albert_graph_100,396.6893087698579
4559,0.06,0.9400000000000001,100,3,barabasi_albert_graph_100,396.7187727035168
4558,0.06,0.9500000000000001,100,3,barabasi_albert_graph_100,396.805125587243
4560,0.06,0.93,100,3,barabasi_albert_graph_100,396.8547108684254
4556,0.06,0.97,100,3,barabasi_albert_graph_100,396.9883160458543
4557,0.06,0.96,100,3,barabasi_albert_graph_100,397.016004327669
4561,0.06,0.92,100,3,barabasi_albert_graph_100,397.0425863614826
4562,0.06,0.91,100,3,barabasi_albert_graph_100,397.2948527227606
4649,0.06,0.04,100,3,barabasi_albert_graph_100,397.4264905421069
4563,0.06,0.9,100,3,barabasi_albert_graph_100,397.65082286231586
4564,0.06,0.89,100,3,barabasi_albert_graph_100,398.015249031414
4566,0.06,0.87,100,3,barabasi_albert_graph_100,398.1575934611435
4565,0.06,0.88,100,3,barabasi_albert_graph_100,398.37722749250537
4751,0.04,0.01,100,3,barabasi_albert_graph_100,398.5165858916906
4568,0.06,0.85,100,3,barabasi_albert_graph_100,398.8408589515758
4567,0.06,0.86,100,3,barabasi_albert_graph_100,398.945754939961
4569,0.06,0.84,100,3,barabasi_albert_graph_100,399.2407409455719
4572,0.06,0.81,100,3,barabasi_albert_graph_100,399.45874919407174
4573,0.06,0.8,100,3,barabasi_albert_graph_100,399.50797623692455
4571,0.06,0.8200000000000001,100,3,barabasi_albert_graph_100,399.7923980498648
4576,0.06,0.77,100,3,barabasi_albert_graph_100,399.86138944543114
4570,0.06,0.8300000000000001,100,3,barabasi_albert_graph_100,399.89218739362934
4574,0.06,0.79,100,3,barabasi_albert_graph_100,400.0452570551333
4575,0.06,0.78,100,3,barabasi_albert_graph_100,400.25185340463594
4581,0.06,0.72,100,3,barabasi_albert_graph_100,400.64145682028084
4577,0.06,0.76,100,3,barabasi_albert_graph_100,400.7328095070138
4579,0.06,0.74,100,3,barabasi_albert_graph_100,401.1920506920115
4647,0.06,0.06,100,3,barabasi_albert_graph_100,401.2396464036846
4648,0.06,0.05,100,3,barabasi_albert_graph_100,401.2694088284559
4578,0.06,0.75,100,3,barabasi_albert_graph_100,401.3029643931991
4580,0.06,0.73,100,3,barabasi_albert_graph_100,401.3608485754817
4582,0.06,0.71,100,3,barabasi_albert_graph_100,401.74095174339936
4583,0.06,0.7000000000000001,100,3,barabasi_albert_graph_100,402.2437837163696
4587,0.06,0.66,100,3,barabasi_albert_graph_100,402.79654150222524
4585,0.06,0.68,100,3,barabasi_albert_graph_100,402.9051806757821
4586,0.06,0.67,100,3,barabasi_albert_graph_100,403.32616119921147
4584,0.06,0.6900000000000001,100,3,barabasi_albert_graph_100,403.4872412433308
4588,0.06,0.65,100,3,barabasi_albert_graph_100,404.0451707420842
4590,0.06,0.63,100,3,barabasi_albert_graph_100,404.22115043814625
4589,0.06,0.64,100,3,barabasi_albert_graph_100,404.2756580506767
4593,0.06,0.6,100,3,barabasi_albert_graph_100,404.4192036831242
4594,0.06,0.59,100,3,barabasi_albert_graph_100,404.62642789843346
4592,0.06,0.61,100,3,barabasi_albert_graph_100,404.6540782902392
4596,0.06,0.5700000000000001,100,3,barabasi_albert_graph_100,404.69935659791855
4595,0.06,0.58,100,3,barabasi_albert_graph_100,404.72786678686475
4597,0.06,0.56,100,3,barabasi_albert_graph_100,404.80003610519753
4591,0.06,0.62,100,3,barabasi_albert_graph_100,405.10945339595474
4598,0.06,0.55,100,3,barabasi_albert_graph_100,405.19457813974526
4600,0.06,0.53,100,3,barabasi_albert_graph_100,405.9668231992136
4599,0.06,0.54,100,3,barabasi_albert_graph_100,406.14027512292233
4601,0.06,0.52,100,3,barabasi_albert_graph_100,406.33380555703405
4605,0.06,0.48,100,3,barabasi_albert_graph_100,407.08236739774645
4602,0.06,0.51,100,3,barabasi_albert_graph_100,407.17865101961553
4606,0.06,0.47000000000000003,100,3,barabasi_albert_graph_100,407.30998401331027
4604,0.06,0.49,100,3,barabasi_albert_graph_100,407.3691295278862
4609,0.06,0.44,100,3,barabasi_albert_graph_100,407.37871248337876
4607,0.06,0.46,100,3,barabasi_albert_graph_100,407.4949079436454
4603,0.06,0.5,100,3,barabasi_albert_graph_100,407.5530074065873
4610,0.06,0.43,100,3,barabasi_albert_graph_100,407.6457832670229
4608,0.06,0.45,100,3,barabasi_albert_graph_100,407.93197962405446
4612,0.06,0.41000000000000003,100,3,barabasi_albert_graph_100,408.83318019794973
4611,0.06,0.42,100,3,barabasi_albert_graph_100,409.00238855800563
4613,0.06,0.4,100,3,barabasi_albert_graph_100,409.0894579616842
4621,0.06,0.32,100,3,barabasi_albert_graph_100,409.45273982945355
4619,0.06,0.34,100,3,barabasi_albert_graph_100,409.9883394214261
4615,0.06,0.38,100,3,barabasi_albert_graph_100,410.01244821628
4614,0.06,0.39,100,3,barabasi_albert_graph_100,410.1916250129557
4618,0.06,0.35000000000000003,100,3,barabasi_albert_graph_100,410.7877048568256
